filename,url,date,colorid,red,green,blue
sports.yahoo.comT_2019-11-25.png,sports.yahoo.com,2019-11-25,0,119,119,119
sports.yahoo.comT_2019-11-25.png,sports.yahoo.com,2019-11-25,2,66,46,37
sports.yahoo.comT_2019-11-25.png,sports.yahoo.com,2019-11-25,3,72,63,49
sports.yahoo.comT_2019-11-25.png,sports.yahoo.com,2019-11-25,4,31,141,252
sports.yahoo.comT_2019-11-25.png,sports.yahoo.com,2019-11-25,5,220,224,227
sports.yahoo.comT_2019-11-25.png,sports.yahoo.com,2019-11-25,1,25,21,38
sports.yahoo.comT_2019-11-25.png,sports.yahoo.com,2019-11-25,6,147,200,252
www.yahoo.comT_2019-11-25.png,www.yahoo.com,2019-11-25,0,119,119,119
www.yahoo.comT_2019-11-25.png,www.yahoo.com,2019-11-25,1,25,21,38
www.yahoo.comT_2019-11-25.png,www.yahoo.com,2019-11-25,2,66,46,37
www.yahoo.comT_2019-11-25.png,www.yahoo.com,2019-11-25,3,72,63,49
www.yahoo.comT_2019-11-25.png,www.yahoo.com,2019-11-25,4,31,141,252
www.yahoo.comT_2019-11-25.png,www.yahoo.com,2019-11-25,5,220,224,227
www.yahoo.comT_2019-11-25.png,www.yahoo.com,2019-11-25,6,147,200,252
apache.orgT_2019-11-25.png,apache.org,2019-11-25,0,189,185,223
apache.orgT_2019-11-25.png,apache.org,2019-11-25,2,36,31,85
apache.orgT_2019-11-25.png,apache.org,2019-11-25,1,169,41,78
apache.orgT_2019-11-25.png,apache.org,2019-11-25,3,191,101,51
apache.orgT_2019-11-25.png,apache.org,2019-11-25,4,94,93,171
apache.orgT_2019-11-25.png,apache.org,2019-11-25,5,130,112,182
apache.orgT_2019-11-25.png,apache.org,2019-11-25,6,60,76,132
e-recht24.deT_2019-11-25.png,e-recht24.de,2019-11-25,1,22,187,216
e-recht24.deT_2019-11-25.png,e-recht24.de,2019-11-25,0,230,238,241
e-recht24.deT_2019-11-25.png,e-recht24.de,2019-11-25,2,6,28,51
e-recht24.deT_2019-11-25.png,e-recht24.de,2019-11-25,3,92,102,107
e-recht24.deT_2019-11-25.png,e-recht24.de,2019-11-25,4,27,118,184
e-recht24.deT_2019-11-25.png,e-recht24.de,2019-11-25,5,159,16,16
e-recht24.deT_2019-11-25.png,e-recht24.de,2019-11-25,6,19,73,128
myspace.comT_2019-11-25.png,myspace.com,2019-11-25,1,238,238,238
myspace.comT_2019-11-25.png,myspace.com,2019-11-25,3,140,162,175
myspace.comT_2019-11-25.png,myspace.com,2019-11-25,2,180,180,180
myspace.comT_2019-11-25.png,myspace.com,2019-11-25,5,172,172,172
myspace.comT_2019-11-25.png,myspace.com,2019-11-25,4,116,116,116
myspace.comT_2019-11-25.png,myspace.com,2019-11-25,6,124,124,124
myspace.comT_2019-11-25.png,myspace.com,2019-11-25,0,37,39,40
seattletimes.comT_2019-11-25.png,seattletimes.com,2019-11-25,0,197,204,201
seattletimes.comT_2019-11-25.png,seattletimes.com,2019-11-25,4,132,125,119
seattletimes.comT_2019-11-25.png,seattletimes.com,2019-11-25,5,75,74,71
seattletimes.comT_2019-11-25.png,seattletimes.com,2019-11-25,1,24,24,32
seattletimes.comT_2019-11-25.png,seattletimes.com,2019-11-25,6,12,174,204
seattletimes.comT_2019-11-25.png,seattletimes.com,2019-11-25,2,101,99,78
seattletimes.comT_2019-11-25.png,seattletimes.com,2019-11-25,3,104,109,113
seesaa.netT_2019-11-25.png,seesaa.net,2019-11-25,1,74,193,202
seesaa.netT_2019-11-25.png,seesaa.net,2019-11-25,0,232,240,233
seesaa.netT_2019-11-25.png,seesaa.net,2019-11-25,2,211,209,41
seesaa.netT_2019-11-25.png,seesaa.net,2019-11-25,3,198,71,51
seesaa.netT_2019-11-25.png,seesaa.net,2019-11-25,5,146,164,166
seesaa.netT_2019-11-25.png,seesaa.net,2019-11-25,6,220,186,145
seesaa.netT_2019-11-25.png,seesaa.net,2019-11-25,4,42,49,74
springer.comT_2019-11-25.png,springer.com,2019-11-25,1,240,240,240
springer.comT_2019-11-25.png,springer.com,2019-11-25,0,53,85,102
springer.comT_2019-11-25.png,springer.com,2019-11-25,2,194,151,37
springer.comT_2019-11-25.png,springer.com,2019-11-25,3,147,164,172
springer.comT_2019-11-25.png,springer.com,2019-11-25,4,157,84,56
springer.comT_2019-11-25.png,springer.com,2019-11-25,5,196,159,140
springer.comT_2019-11-25.png,springer.com,2019-11-25,6,210,198,154
cnbc.comT_2019-11-25.png,cnbc.com,2019-11-25,0,197,200,202
cnbc.comT_2019-11-25.png,cnbc.com,2019-11-25,1,17,28,46
cnbc.comT_2019-11-25.png,cnbc.com,2019-11-25,2,23,90,145
cnbc.comT_2019-11-25.png,cnbc.com,2019-11-25,3,24,125,86
cnbc.comT_2019-11-25.png,cnbc.com,2019-11-25,4,109,163,163
cnbc.comT_2019-11-25.png,cnbc.com,2019-11-25,5,55,111,166
cnbc.comT_2019-11-25.png,cnbc.com,2019-11-25,6,205,46,38
guardian.co.ukT_2019-11-25.png,guardian.co.uk,2019-11-25,2,197,35,28
guardian.co.ukT_2019-11-25.png,guardian.co.uk,2019-11-25,0,35,47,66
guardian.co.ukT_2019-11-25.png,guardian.co.uk,2019-11-25,1,225,217,197
guardian.co.ukT_2019-11-25.png,guardian.co.uk,2019-11-25,3,127,105,90
guardian.co.ukT_2019-11-25.png,guardian.co.uk,2019-11-25,4,72,107,201
guardian.co.ukT_2019-11-25.png,guardian.co.uk,2019-11-25,5,139,157,183
guardian.co.ukT_2019-11-25.png,guardian.co.uk,2019-11-25,6,85,108,139
theglobeandmail.comT_2019-11-25.png,theglobeandmail.com,2019-11-25,1,66,73,83
theglobeandmail.comT_2019-11-25.png,theglobeandmail.com,2019-11-25,0,223,20,50
theglobeandmail.comT_2019-11-25.png,theglobeandmail.com,2019-11-25,3,170,152,87
theglobeandmail.comT_2019-11-25.png,theglobeandmail.com,2019-11-25,2,247,247,247
theglobeandmail.comT_2019-11-25.png,theglobeandmail.com,2019-11-25,4,151,160,176
theglobeandmail.comT_2019-11-25.png,theglobeandmail.com,2019-11-25,5,231,152,158
theglobeandmail.comT_2019-11-25.png,theglobeandmail.com,2019-11-25,6,64,175,181
thestar.comT_2019-11-25.png,thestar.com,2019-11-25,0,242,242,243
thestar.comT_2019-11-25.png,thestar.com,2019-11-25,1,56,60,63
thestar.comT_2019-11-25.png,thestar.com,2019-11-25,2,171,50,53
thestar.comT_2019-11-25.png,thestar.com,2019-11-25,3,154,156,159
thestar.comT_2019-11-25.png,thestar.com,2019-11-25,4,108,202,242
thestar.comT_2019-11-25.png,thestar.com,2019-11-25,5,205,160,154
thestar.comT_2019-11-25.png,thestar.com,2019-11-25,6,173,132,107
theguardian.comT_2019-11-25.png,theguardian.com,2019-11-25,0,35,47,66
theguardian.comT_2019-11-25.png,theguardian.com,2019-11-25,1,225,217,197
theguardian.comT_2019-11-25.png,theguardian.com,2019-11-25,2,197,35,28
theguardian.comT_2019-11-25.png,theguardian.com,2019-11-25,3,127,105,90
theguardian.comT_2019-11-25.png,theguardian.com,2019-11-25,4,72,107,201
theguardian.comT_2019-11-25.png,theguardian.com,2019-11-25,5,139,157,183
theguardian.comT_2019-11-25.png,theguardian.com,2019-11-25,6,85,108,139
fandom.comT_2019-11-25.png,fandom.com,2019-11-25,0,118,121,121
fandom.comT_2019-11-25.png,fandom.com,2019-11-25,1,4,21,28
fandom.comT_2019-11-25.png,fandom.com,2019-11-25,2,207,214,216
fandom.comT_2019-11-25.png,fandom.com,2019-11-25,3,38,185,191
fandom.comT_2019-11-25.png,fandom.com,2019-11-25,4,98,132,140
fandom.comT_2019-11-25.png,fandom.com,2019-11-25,5,89,49,39
fandom.comT_2019-11-25.png,fandom.com,2019-11-25,6,12,66,87
pl.wikipedia.orgT_2019-11-25.png,pl.wikipedia.org,2019-11-25,0,52,76,108
pl.wikipedia.orgT_2019-11-25.png,pl.wikipedia.org,2019-11-25,1,240,242,243
pl.wikipedia.orgT_2019-11-25.png,pl.wikipedia.org,2019-11-25,3,142,80,70
pl.wikipedia.orgT_2019-11-25.png,pl.wikipedia.org,2019-11-25,2,156,171,186
pl.wikipedia.orgT_2019-11-25.png,pl.wikipedia.org,2019-11-25,5,202,161,138
pl.wikipedia.orgT_2019-11-25.png,pl.wikipedia.org,2019-11-25,6,98,170,149
pl.wikipedia.orgT_2019-11-25.png,pl.wikipedia.org,2019-11-25,4,161,137,105
siemens.comT_2019-11-25.png,siemens.com,2019-11-25,0,9,31,39
siemens.comT_2019-11-25.png,siemens.com,2019-11-25,1,120,121,122
siemens.comT_2019-11-25.png,siemens.com,2019-11-25,2,201,206,208
siemens.comT_2019-11-25.png,siemens.com,2019-11-25,3,36,132,172
siemens.comT_2019-11-25.png,siemens.com,2019-11-25,4,111,88,38
siemens.comT_2019-11-25.png,siemens.com,2019-11-25,5,112,129,132
siemens.comT_2019-11-25.png,siemens.com,2019-11-25,6,103,171,199
telegraph.co.ukT_2019-11-25.png,telegraph.co.uk,2019-11-25,0,129,84,96
telegraph.co.ukT_2019-11-25.png,telegraph.co.uk,2019-11-25,1,32,59,77
telegraph.co.ukT_2019-11-25.png,telegraph.co.uk,2019-11-25,2,246,241,242
telegraph.co.ukT_2019-11-25.png,telegraph.co.uk,2019-11-25,3,115,176,219
telegraph.co.ukT_2019-11-25.png,telegraph.co.uk,2019-11-25,4,173,126,98
telegraph.co.ukT_2019-11-25.png,telegraph.co.uk,2019-11-25,5,8,192,174
telegraph.co.ukT_2019-11-25.png,telegraph.co.uk,2019-11-25,6,181,152,157
nicovideo.jpT_2019-11-25.png,nicovideo.jp,2019-11-25,0,249,249,249
nicovideo.jpT_2019-11-25.png,nicovideo.jp,2019-11-25,1,32,35,43
nicovideo.jpT_2019-11-25.png,nicovideo.jp,2019-11-25,2,98,209,219
nicovideo.jpT_2019-11-25.png,nicovideo.jp,2019-11-25,3,199,56,62
nicovideo.jpT_2019-11-25.png,nicovideo.jp,2019-11-25,4,152,159,171
nicovideo.jpT_2019-11-25.png,nicovideo.jp,2019-11-25,5,200,152,82
nicovideo.jpT_2019-11-25.png,nicovideo.jp,2019-11-25,6,208,165,166
samsung.comT_2019-11-25.png,samsung.com,2019-11-25,0,219,214,213
samsung.comT_2019-11-25.png,samsung.com,2019-11-25,3,62,161,141
samsung.comT_2019-11-25.png,samsung.com,2019-11-25,2,21,59,160
samsung.comT_2019-11-25.png,samsung.com,2019-11-25,1,21,21,15
samsung.comT_2019-11-25.png,samsung.com,2019-11-25,4,105,97,100
samsung.comT_2019-11-25.png,samsung.com,2019-11-25,5,53,53,101
samsung.comT_2019-11-25.png,samsung.com,2019-11-25,6,29,102,80
shutterstock.comT_2019-11-25.png,shutterstock.com,2019-11-25,0,230,106,98
shutterstock.comT_2019-11-25.png,shutterstock.com,2019-11-25,2,22,26,29
shutterstock.comT_2019-11-25.png,shutterstock.com,2019-11-25,3,137,172,185
shutterstock.comT_2019-11-25.png,shutterstock.com,2019-11-25,1,93,27,47
shutterstock.comT_2019-11-25.png,shutterstock.com,2019-11-25,4,160,56,69
shutterstock.comT_2019-11-25.png,shutterstock.com,2019-11-25,6,51,134,162
shutterstock.comT_2019-11-25.png,shutterstock.com,2019-11-25,5,37,96,119
www.skyrock.comT_2019-11-25.png,www.skyrock.com,2019-11-25,0,74,76,84
www.skyrock.comT_2019-11-25.png,www.skyrock.com,2019-11-25,3,11,11,9
www.skyrock.comT_2019-11-25.png,www.skyrock.com,2019-11-25,5,138,184,220
www.skyrock.comT_2019-11-25.png,www.skyrock.com,2019-11-25,4,145,150,152
www.skyrock.comT_2019-11-25.png,www.skyrock.com,2019-11-25,6,124,132,138
www.skyrock.comT_2019-11-25.png,www.skyrock.com,2019-11-25,2,62,142,211
www.skyrock.comT_2019-11-25.png,www.skyrock.com,2019-11-25,1,241,241,240
newyorker.comT_2019-11-25.png,newyorker.com,2019-11-25,0,200,190,187
newyorker.comT_2019-11-25.png,newyorker.com,2019-11-25,1,29,37,45
newyorker.comT_2019-11-25.png,newyorker.com,2019-11-25,2,90,90,91
newyorker.comT_2019-11-25.png,newyorker.com,2019-11-25,3,122,121,121
newyorker.comT_2019-11-25.png,newyorker.com,2019-11-25,4,75,65,67
newyorker.comT_2019-11-25.png,newyorker.com,2019-11-25,5,169,109,38
newyorker.comT_2019-11-25.png,newyorker.com,2019-11-25,6,202,183,113
vox.comT_2019-11-25.png,vox.com,2019-11-25,1,237,234,196
vox.comT_2019-11-25.png,vox.com,2019-11-25,0,66,65,65
vox.comT_2019-11-25.png,vox.com,2019-11-25,3,76,116,116
vox.comT_2019-11-25.png,vox.com,2019-11-25,2,134,110,110
vox.comT_2019-11-25.png,vox.com,2019-11-25,4,177,98,114
vox.comT_2019-11-25.png,vox.com,2019-11-25,5,144,127,172
vox.comT_2019-11-25.png,vox.com,2019-11-25,6,148,164,172
web.fc2.comT_2019-11-25.png,web.fc2.com,2019-11-25,0,218,56,55
web.fc2.comT_2019-11-25.png,web.fc2.com,2019-11-25,1,58,64,66
web.fc2.comT_2019-11-25.png,web.fc2.com,2019-11-25,2,227,229,231
web.fc2.comT_2019-11-25.png,web.fc2.com,2019-11-25,3,38,140,217
web.fc2.comT_2019-11-25.png,web.fc2.com,2019-11-25,4,80,176,209
web.fc2.comT_2019-11-25.png,web.fc2.com,2019-11-25,5,124,166,196
web.fc2.comT_2019-11-25.png,web.fc2.com,2019-11-25,6,201,162,56
ebay.co.ukT_2019-11-25.png,ebay.co.uk,2019-11-25,1,77,59,66
ebay.co.ukT_2019-11-25.png,ebay.co.uk,2019-11-25,0,242,203,119
ebay.co.ukT_2019-11-25.png,ebay.co.uk,2019-11-25,3,217,212,211
ebay.co.ukT_2019-11-25.png,ebay.co.uk,2019-11-25,5,190,142,21
ebay.co.ukT_2019-11-25.png,ebay.co.uk,2019-11-25,4,246,130,91
ebay.co.ukT_2019-11-25.png,ebay.co.uk,2019-11-25,6,101,177,200
ebay.co.ukT_2019-11-25.png,ebay.co.uk,2019-11-25,2,177,33,36
hugedomains.comT_2019-11-25.png,hugedomains.com,2019-11-25,0,60,113,170
hugedomains.comT_2019-11-25.png,hugedomains.com,2019-11-25,1,231,232,233
hugedomains.comT_2019-11-25.png,hugedomains.com,2019-11-25,3,231,151,55
hugedomains.comT_2019-11-25.png,hugedomains.com,2019-11-25,4,178,80,35
hugedomains.comT_2019-11-25.png,hugedomains.com,2019-11-25,6,230,156,127
hugedomains.comT_2019-11-25.png,hugedomains.com,2019-11-25,5,237,185,147
hugedomains.comT_2019-11-25.png,hugedomains.com,2019-11-25,2,140,182,224
independent.co.ukT_2019-11-25.png,independent.co.uk,2019-11-25,0,232,214,210
independent.co.ukT_2019-11-25.png,independent.co.uk,2019-11-25,1,35,34,48
independent.co.ukT_2019-11-25.png,independent.co.uk,2019-11-25,2,121,121,121
independent.co.ukT_2019-11-25.png,independent.co.uk,2019-11-25,3,71,185,73
independent.co.ukT_2019-11-25.png,independent.co.uk,2019-11-25,5,161,155,178
independent.co.ukT_2019-11-25.png,independent.co.uk,2019-11-25,6,109,98,127
independent.co.ukT_2019-11-25.png,independent.co.uk,2019-11-25,4,157,128,119
latimes.comT_2019-11-25.png,latimes.com,2019-11-25,0,49,46,53
latimes.comT_2019-11-25.png,latimes.com,2019-11-25,1,211,206,203
latimes.comT_2019-11-25.png,latimes.com,2019-11-25,2,131,134,176
latimes.comT_2019-11-25.png,latimes.com,2019-11-25,3,136,115,99
latimes.comT_2019-11-25.png,latimes.com,2019-11-25,4,199,145,79
latimes.comT_2019-11-25.png,latimes.com,2019-11-25,5,102,109,113
latimes.comT_2019-11-25.png,latimes.com,2019-11-25,6,158,160,121
lycos.comT_2019-11-25.png,lycos.com,2019-11-25,0,217,211,207
lycos.comT_2019-11-25.png,lycos.com,2019-11-25,1,24,28,40
lycos.comT_2019-11-25.png,lycos.com,2019-11-25,2,237,40,47
lycos.comT_2019-11-25.png,lycos.com,2019-11-25,3,247,137,73
lycos.comT_2019-11-25.png,lycos.com,2019-11-25,5,138,182,190
lycos.comT_2019-11-25.png,lycos.com,2019-11-25,4,220,166,116
lycos.comT_2019-11-25.png,lycos.com,2019-11-25,6,214,136,155
news.com.auT_2019-11-25.png,news.com.au,2019-11-25,0,43,38,36
news.com.auT_2019-11-25.png,news.com.au,2019-11-25,1,205,191,196
news.com.auT_2019-11-25.png,news.com.au,2019-11-25,2,111,50,36
news.com.auT_2019-11-25.png,news.com.au,2019-11-25,3,152,90,52
news.com.auT_2019-11-25.png,news.com.au,2019-11-25,4,93,90,90
news.com.auT_2019-11-25.png,news.com.au,2019-11-25,5,184,138,111
news.com.auT_2019-11-25.png,news.com.au,2019-11-25,6,158,107,100
symantec.comT_2019-11-25.png,symantec.com,2019-11-25,0,207,161,42
symantec.comT_2019-11-25.png,symantec.com,2019-11-25,1,232,233,233
symantec.comT_2019-11-25.png,symantec.com,2019-11-25,2,53,60,61
symantec.comT_2019-11-25.png,symantec.com,2019-11-25,3,71,71,65
symantec.comT_2019-11-25.png,symantec.com,2019-11-25,4,102,95,69
symantec.comT_2019-11-25.png,symantec.com,2019-11-25,5,235,218,48
thedailybeast.comT_2019-11-25.png,thedailybeast.com,2019-11-25,0,34,33,33
thedailybeast.comT_2019-11-25.png,thedailybeast.com,2019-11-25,1,242,164,164
thedailybeast.comT_2019-11-25.png,thedailybeast.com,2019-11-25,2,73,112,183
symantec.comT_2019-11-25.png,symantec.com,2019-11-25,6,60,116,108
thedailybeast.comT_2019-11-25.png,thedailybeast.com,2019-11-25,3,111,125,126
thedailybeast.comT_2019-11-25.png,thedailybeast.com,2019-11-25,4,145,164,202
thedailybeast.comT_2019-11-25.png,thedailybeast.com,2019-11-25,5,98,108,116
thedailybeast.comT_2019-11-25.png,thedailybeast.com,2019-11-25,6,90,100,108
uspto.govT_2019-11-25.png,uspto.gov,2019-11-25,1,92,90,90
uspto.govT_2019-11-25.png,uspto.gov,2019-11-25,0,226,221,218
uspto.govT_2019-11-25.png,uspto.gov,2019-11-25,2,11,86,127
uspto.govT_2019-11-25.png,uspto.gov,2019-11-25,3,66,149,200
uspto.govT_2019-11-25.png,uspto.gov,2019-11-25,4,153,188,213
uspto.govT_2019-11-25.png,uspto.gov,2019-11-25,6,56,45,35
uspto.govT_2019-11-25.png,uspto.gov,2019-11-25,5,48,34,33
wired.comT_2019-11-25.png,wired.com,2019-11-25,0,32,34,35
wired.comT_2019-11-25.png,wired.com,2019-11-25,1,242,240,235
wired.comT_2019-11-25.png,wired.com,2019-11-25,2,227,245,15
wired.comT_2019-11-25.png,wired.com,2019-11-25,3,224,28,100
wired.comT_2019-11-25.png,wired.com,2019-11-25,4,139,144,144
wired.comT_2019-11-25.png,wired.com,2019-11-25,5,237,235,150
wired.comT_2019-11-25.png,wired.com,2019-11-25,6,215,158,159
daum.netT_2019-11-25.png,daum.net,2019-11-25,0,220,222,222
daum.netT_2019-11-25.png,daum.net,2019-11-25,2,102,78,74
daum.netT_2019-11-25.png,daum.net,2019-11-25,3,141,119,82
daum.netT_2019-11-25.png,daum.net,2019-11-25,4,123,131,142
daum.netT_2019-11-25.png,daum.net,2019-11-25,5,164,147,148
daum.netT_2019-11-25.png,daum.net,2019-11-25,6,68,184,230
daum.netT_2019-11-25.png,daum.net,2019-11-25,1,39,44,52
nasa.govT_2019-11-25.png,nasa.gov,2019-11-25,0,197,198,198
nasa.govT_2019-11-25.png,nasa.gov,2019-11-25,2,62,115,157
nasa.govT_2019-11-25.png,nasa.gov,2019-11-25,1,24,24,24
nasa.govT_2019-11-25.png,nasa.gov,2019-11-25,3,114,111,109
nasa.govT_2019-11-25.png,nasa.gov,2019-11-25,4,119,159,182
nasa.govT_2019-11-25.png,nasa.gov,2019-11-25,5,75,95,104
nasa.govT_2019-11-25.png,nasa.gov,2019-11-25,6,54,74,106
pbs.orgT_2019-11-25.png,pbs.org,2019-11-25,0,48,58,121
pbs.orgT_2019-11-25.png,pbs.org,2019-11-25,1,241,247,247
pbs.orgT_2019-11-25.png,pbs.org,2019-11-25,2,130,105,86
pbs.orgT_2019-11-25.png,pbs.org,2019-11-25,3,143,130,108
pbs.orgT_2019-11-25.png,pbs.org,2019-11-25,4,144,144,147
pbs.orgT_2019-11-25.png,pbs.org,2019-11-25,5,190,167,141
pbs.orgT_2019-11-25.png,pbs.org,2019-11-25,6,106,132,116
slideshare.netT_2019-11-25.png,slideshare.net,2019-11-25,0,108,142,158
slideshare.netT_2019-11-25.png,slideshare.net,2019-11-25,1,36,29,38
slideshare.netT_2019-11-25.png,slideshare.net,2019-11-25,2,235,235,234
slideshare.netT_2019-11-25.png,slideshare.net,2019-11-25,3,65,90,59
slideshare.netT_2019-11-25.png,slideshare.net,2019-11-25,4,239,148,164
slideshare.netT_2019-11-25.png,slideshare.net,2019-11-25,5,218,88,90
slideshare.netT_2019-11-25.png,slideshare.net,2019-11-25,6,228,146,53
abc.esT_2019-11-25.png,abc.es,2019-11-25,0,239,241,242
abc.esT_2019-11-25.png,abc.es,2019-11-25,1,50,52,51
abc.esT_2019-11-25.png,abc.es,2019-11-25,3,211,214,65
abc.esT_2019-11-25.png,abc.es,2019-11-25,4,152,155,159
abc.esT_2019-11-25.png,abc.es,2019-11-25,5,102,161,222
abc.esT_2019-11-25.png,abc.es,2019-11-25,6,197,160,158
abc.esT_2019-11-25.png,abc.es,2019-11-25,2,198,61,85
ebay.comT_2019-11-25.png,ebay.com,2019-11-25,1,62,19,83
ebay.comT_2019-11-25.png,ebay.com,2019-11-25,2,197,200,222
ebay.comT_2019-11-25.png,ebay.com,2019-11-25,3,118,33,56
ebay.comT_2019-11-25.png,ebay.com,2019-11-25,4,238,96,128
ebay.comT_2019-11-25.png,ebay.com,2019-11-25,5,228,93,185
ebay.comT_2019-11-25.png,ebay.com,2019-11-25,6,70,138,218
ebay.comT_2019-11-25.png,ebay.com,2019-11-25,0,190,12,58
forbes.comT_2019-11-25.png,forbes.com,2019-11-25,0,134,138,137
forbes.comT_2019-11-25.png,forbes.com,2019-11-25,1,25,36,39
forbes.comT_2019-11-25.png,forbes.com,2019-11-25,2,70,67,66
forbes.comT_2019-11-25.png,forbes.com,2019-11-25,3,73,77,65
forbes.comT_2019-11-25.png,forbes.com,2019-11-25,4,224,224,224
forbes.comT_2019-11-25.png,forbes.com,2019-11-25,5,188,188,188
forbes.comT_2019-11-25.png,forbes.com,2019-11-25,6,180,180,180
smh.com.auT_2019-11-25.png,smh.com.au,2019-11-25,0,198,180,163
smh.com.auT_2019-11-25.png,smh.com.au,2019-11-25,1,18,24,50
smh.com.auT_2019-11-25.png,smh.com.au,2019-11-25,2,74,120,171
smh.com.auT_2019-11-25.png,smh.com.au,2019-11-25,3,112,149,172
smh.com.auT_2019-11-25.png,smh.com.au,2019-11-25,4,93,111,125
smh.com.auT_2019-11-25.png,smh.com.au,2019-11-25,5,108,82,69
smh.com.auT_2019-11-25.png,smh.com.au,2019-11-25,6,205,27,46
tmz.comT_2019-11-25.png,tmz.com,2019-11-25,2,204,172,168
tmz.comT_2019-11-25.png,tmz.com,2019-11-25,1,10,8,9
tmz.comT_2019-11-25.png,tmz.com,2019-11-25,0,51,52,52
tmz.comT_2019-11-25.png,tmz.com,2019-11-25,3,108,196,76
tmz.comT_2019-11-25.png,tmz.com,2019-11-25,4,140,140,140
tmz.comT_2019-11-25.png,tmz.com,2019-11-25,5,103,81,79
tmz.comT_2019-11-25.png,tmz.com,2019-11-25,6,48,52,40
amazon.esT_2019-11-25.png,amazon.es,2019-11-25,2,237,236,235
amazon.esT_2019-11-25.png,amazon.es,2019-11-25,0,249,154,66
amazon.esT_2019-11-25.png,amazon.es,2019-11-25,3,234,82,45
amazon.esT_2019-11-25.png,amazon.es,2019-11-25,4,229,195,153
amazon.esT_2019-11-25.png,amazon.es,2019-11-25,5,98,168,216
amazon.esT_2019-11-25.png,amazon.es,2019-11-25,6,250,223,120
amazon.esT_2019-11-25.png,amazon.es,2019-11-25,1,35,50,62
billboard.comT_2019-11-25.png,billboard.com,2019-11-25,0,33,31,31
billboard.comT_2019-11-25.png,billboard.com,2019-11-25,1,205,205,205
billboard.comT_2019-11-25.png,billboard.com,2019-11-25,2,95,193,94
billboard.comT_2019-11-25.png,billboard.com,2019-11-25,3,137,137,137
billboard.comT_2019-11-25.png,billboard.com,2019-11-25,4,93,100,102
billboard.comT_2019-11-25.png,billboard.com,2019-11-25,5,4,134,172
billboard.comT_2019-11-25.png,billboard.com,2019-11-25,6,4,76,100
biglobe.ne.jpT_2019-11-25.png,biglobe.ne.jp,2019-11-25,0,52,63,85
biglobe.ne.jpT_2019-11-25.png,biglobe.ne.jp,2019-11-25,1,233,234,233
biglobe.ne.jpT_2019-11-25.png,biglobe.ne.jp,2019-11-25,2,192,47,32
biglobe.ne.jpT_2019-11-25.png,biglobe.ne.jp,2019-11-25,3,208,164,44
biglobe.ne.jpT_2019-11-25.png,biglobe.ne.jp,2019-11-25,4,140,146,161
biglobe.ne.jpT_2019-11-25.png,biglobe.ne.jp,2019-11-25,5,19,176,236
biglobe.ne.jpT_2019-11-25.png,biglobe.ne.jp,2019-11-25,6,202,159,149
eonline.comT_2019-11-25.png,eonline.com,2019-11-25,1,181,181,181
eonline.comT_2019-11-25.png,eonline.com,2019-11-25,0,40,35,37
eonline.comT_2019-11-25.png,eonline.com,2019-11-25,2,36,212,252
eonline.comT_2019-11-25.png,eonline.com,2019-11-25,3,140,140,140
eonline.comT_2019-11-25.png,eonline.com,2019-11-25,5,92,92,92
eonline.comT_2019-11-25.png,eonline.com,2019-11-25,4,113,113,113
eonline.comT_2019-11-25.png,eonline.com,2019-11-25,6,76,76,76
elmundo.esT_2019-11-25.png,elmundo.es,2019-11-25,0,43,54,60
elmundo.esT_2019-11-25.png,elmundo.es,2019-11-25,1,239,238,238
elmundo.esT_2019-11-25.png,elmundo.es,2019-11-25,2,130,93,78
elmundo.esT_2019-11-25.png,elmundo.es,2019-11-25,3,177,135,93
elmundo.esT_2019-11-25.png,elmundo.es,2019-11-25,4,137,148,155
elmundo.esT_2019-11-25.png,elmundo.es,2019-11-25,5,180,158,145
elmundo.esT_2019-11-25.png,elmundo.es,2019-11-25,6,84,148,172
marketwatch.comT_2019-11-25.png,marketwatch.com,2019-11-25,0,58,130,78
marketwatch.comT_2019-11-25.png,marketwatch.com,2019-11-25,1,221,222,221
marketwatch.comT_2019-11-25.png,marketwatch.com,2019-11-25,2,26,28,28
marketwatch.comT_2019-11-25.png,marketwatch.com,2019-11-25,3,19,107,178
marketwatch.comT_2019-11-25.png,marketwatch.com,2019-11-25,4,134,139,122
marketwatch.comT_2019-11-25.png,marketwatch.com,2019-11-25,5,175,97,42
marketwatch.comT_2019-11-25.png,marketwatch.com,2019-11-25,6,143,197,143
webmd.comT_2019-11-25.png,webmd.com,2019-11-25,2,122,76,61
webmd.comT_2019-11-25.png,webmd.com,2019-11-25,1,87,88,86
webmd.comT_2019-11-25.png,webmd.com,2019-11-25,0,165,165,168
webmd.comT_2019-11-25.png,webmd.com,2019-11-25,4,237,237,237
webmd.comT_2019-11-25.png,webmd.com,2019-11-25,3,146,119,89
webmd.comT_2019-11-25.png,webmd.com,2019-11-25,5,212,212,212
webmd.comT_2019-11-25.png,webmd.com,2019-11-25,6,204,204,204
nytimes.comT_2019-11-25.png,nytimes.com,2019-11-25,1,222,221,217
nytimes.comT_2019-11-25.png,nytimes.com,2019-11-25,0,41,41,43
nytimes.comT_2019-11-25.png,nytimes.com,2019-11-25,2,152,133,97
nytimes.comT_2019-11-25.png,nytimes.com,2019-11-25,3,130,82,78
nytimes.comT_2019-11-25.png,nytimes.com,2019-11-25,4,139,139,135
